,Time Stamp (ms),qw,qx,qy,qz,binned_qx,binned_qy,binned_qz,binned_qw,roll_x,pitch_y,yaw_z,binned_roll_x,binned_pitch_y,binned_yaw_z,frame
3524,178454,-0.209412,0.584534,0.534973,-0.572937,"(0.4, 0.6]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-106.60221605875526,26.471262356056798,104.8171037718658,"(-108.0, -102.0]","(24.0, 27.0]","(102.0, 108.0]",3524
3525,178503,-0.179382,0.585327,0.513367,-0.601379,"(0.4, 0.6]","(0.4, 0.6]","(-0.8, -0.6]","(-0.2, 0.0]",-104.39126793221955,31.321209987569464,107.04604564543817,"(-108.0, -102.0]","(30.0, 33.0]","(102.0, 108.0]",3525
3526,178554,-0.190552,0.595337,0.46582,-0.626282,"(0.4, 0.6]","(0.4, 0.6]","(-0.8, -0.6]","(-0.2, 0.0]",-99.99916441907327,34.62467466220058,105.39764582011246,"(-102.0, -96.0]","(33.0, 36.0]","(102.0, 108.0]",3526
3527,178604,-0.179077,0.598511,0.459106,-0.631653,"(0.4, 0.6]","(0.4, 0.6]","(-0.8, -0.6]","(-0.2, 0.0]",-99.85122594978124,36.27372958422603,105.79683223633036,"(-102.0, -96.0]","(36.0, 39.0]","(102.0, 108.0]",3527
3528,178660,-0.162109,0.556641,0.529785,-0.619019,"(0.4, 0.6]","(0.4, 0.6]","(-0.8, -0.6]","(-0.2, 0.0]",-102.2149571618552,31.156974221699002,112.51815371055157,"(-108.0, -102.0]","(30.0, 33.0]","(108.0, 114.0]",3528
3529,178708,-0.0645142,0.449768,0.642395,-0.617126,"(0.4, 0.6]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-105.12277043742525,28.180735167198765,131.761416270778,"(-108.0, -102.0]","(27.0, 30.0]","(126.0, 132.0]",3529
3530,178758,-0.0498657,0.191772,0.791138,-0.578674,"(0.0, 0.2]","(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]",-109.18972591902815,8.223907403279373,158.5991181778418,"(-114.0, -108.0]","(6.0, 9.0]","(156.0, 162.0]",3530
3531,178807,-0.0582886,0.0966187,0.826782,-0.551147,"(0.0, 0.2]","(0.8, 1.0]","(-0.6, -0.4]","(-0.2, 0.0]",-112.68956652955329,0.5797075557197336,167.05512729057924,"(-114.0, -108.0]","(0.0, 3.0]","(162.0, 168.0]",3531
3532,178857,-0.0479736,0.115967,0.802002,-0.583984,"(0.0, 0.2]","(0.8, 1.0]","(-0.6, -0.4]","(-0.2, 0.0]",-108.29176466659604,3.3535014802185383,165.96823970550227,"(-114.0, -108.0]","(3.0, 6.0]","(162.0, 168.0]",3532
3533,178905,0.00152588,0.0326538,0.820068,-0.57135,"(0.0, 0.2]","(0.8, 1.0]","(-0.6, -0.4]","(0.0, 0.2]",-110.3285435195308,2.281852611449188,177.02770432193336,"(-114.0, -108.0]","(0.0, 3.0]","(174.0, 180.0]",3533
3534,178956,0.057373,-0.0310059,0.832336,-0.550476,"(-0.2, 0.0]","(0.8, 1.0]","(-0.6, -0.4]","(0.0, 0.2]",-112.83865069526578,3.518311293234354,-173.39698599539915,"(-114.0, -108.0]","(3.0, 6.0]","(-174.0, -168.0]",3534
3535,179007,0.0906982,-0.0180054,0.818909,-0.566467,"(-0.2, 0.0]","(0.8, 1.0]","(-0.6, -0.4]","(0.0, 0.2]",-110.16045387088009,7.362248599117926,-172.3374938457489,"(-114.0, -108.0]","(6.0, 9.0]","(-174.0, -168.0]",3535
3536,179058,0.0440063,-0.0149536,0.792969,-0.607483,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(0.0, 0.2]",-104.97496539141297,2.9591168469884264,-175.56747386768672,"(-108.0, -102.0]","(0.0, 3.0]","(-180.0, -174.0]",3536
3537,179108,-0.019043,-0.0228882,0.780945,-0.62384,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-102.78246562176405,-3.342459407575512,-179.31183503386907,"(-108.0, -102.0]","(-6.0, -3.0]","(-180.0, -174.0]",3537
3538,179160,-0.0409546,-0.0405884,0.785522,-0.616089,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-103.82946986068069,-6.566771426484742,-179.232699139762,"(-108.0, -102.0]","(-9.0, -6.0]","(-180.0, -174.0]",3538
3539,179208,-0.0578003,-0.0606689,0.788391,-0.609497,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-104.70721393515615,-9.502008562047429,-178.53580370964133,"(-108.0, -102.0]","(-12.0, -9.0]","(-180.0, -174.0]",3539
3540,179258,-0.143372,-0.0625,0.75061,-0.641968,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-98.10201611035403,-17.186256195409964,174.57904130676351,"(-102.0, -96.0]","(-18.0, -15.0]","(174.0, 180.0]",3540
3541,179309,-0.219543,-0.0609131,0.695679,-0.681274,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-88.46689813343319,-22.85839010208588,166.54662657917083,"(-90.0, -84.0]","(-24.0, -21.0]","(162.0, 168.0]",3541
3542,179360,-0.267029,-0.0926514,0.69574,-0.660339,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-89.03038715037697,-29.599406861678986,165.0889598404922,"(-90.0, -84.0]","(-30.0, -27.0]","(162.0, 168.0]",3542
3543,179413,-0.300354,-0.10498,0.679626,-0.661011,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-86.28554189779688,-33.1621015050174,162.31071250557417,"(-90.0, -84.0]","(-36.0, -33.0]","(162.0, 168.0]",3543
3544,179463,-0.276733,-0.116211,0.683838,-0.665039,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-87.44488281144825,-32.21190894551244,165.68906272403868,"(-90.0, -84.0]","(-33.0, -30.0]","(162.0, 168.0]",3544
3545,179516,-0.203735,-0.102783,0.732666,-0.641174,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-96.02555169466696,-25.48998846920237,172.95881500714006,"(-102.0, -96.0]","(-27.0, -24.0]","(168.0, 174.0]",3545
3546,179567,-0.169434,-0.0744629,0.756531,-0.627197,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-99.57337442870715,-20.473933696318866,173.88021267774786,"(-102.0, -96.0]","(-21.0, -18.0]","(168.0, 174.0]",3546
3547,179615,-0.158081,-0.0974731,0.775452,-0.603516,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-103.7565677628204,-21.27251179326019,177.5622741583074,"(-108.0, -102.0]","(-24.0, -21.0]","(174.0, 180.0]",3547
3548,179665,-0.122742,-0.13678,0.792419,-0.581665,"(-0.2, 0.0]","(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]",-108.2692065722733,-20.709723313748064,-175.46358714704579,"(-114.0, -108.0]","(-21.0, -18.0]","(-180.0, -174.0]",3548
3549,179716,-0.240906,-0.287476,0.730591,-0.570557,"(-0.4, -0.2]","(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]",-108.51714138121086,-42.848822462240186,-168.58052051219047,"(-114.0, -108.0]","(-45.0, -42.0]","(-174.0, -168.0]",3549
3550,179769,-0.411682,-0.356628,0.483215,-0.685425,"(-0.4, -0.2]","(0.4, 0.6]","(-0.8, -0.6]","(-0.6, -0.4]",-52.92940112909036,-62.47039652739606,151.61857937198135,"(-54.0, -48.0]","(-63.0, -60.0]","(150.0, 156.0]",3550
3551,179818,-0.402588,-0.43811,0.389648,-0.702942,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.6, -0.4]",-31.975055580218612,-68.3872420815174,142.43031676670162,"(-36.0, -30.0]","(-69.0, -66.0]","(138.0, 144.0]",3551
3552,179868,-0.345215,-0.470703,0.401123,-0.705933,"(-0.6, -0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-45.756521861923474,-70.31176208136573,160.98276322205282,"(-48.0, -42.0]","(-72.0, -69.0]","(156.0, 162.0]",3552
3553,179920,-0.290405,-0.520935,0.373779,-0.710327,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",-52.10392842929023,-73.17211981333575,175.41610582304355,"(-54.0, -48.0]","(-75.0, -72.0]","(174.0, 180.0]",3553
3554,179970,-0.333496,-0.592651,0.348938,-0.644775,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",-45.37869759918672,-85.59382458561468,167.62568367899837,"(-48.0, -42.0]","(-87.0, -84.0]","(162.0, 168.0]",3554
3555,180020,-0.362854,-0.613281,0.347778,-0.609314,"(-0.8, -0.6]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",74.57500480298239,-88.7367996676193,45.090498117673654,"(72.0, 78.0]","(-90.0, -87.0]","(42.0, 48.0]",3555
3556,180070,-0.350403,-0.591003,0.384277,-0.616638,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",-84.19711262874414,-86.55730664971085,-158.43217110745053,"(-90.0, -84.0]","(-87.0, -84.0]","(-162.0, -156.0]",3556
3557,180122,-0.344727,-0.562561,0.443848,-0.606384,"(-0.6, -0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-100.15276268320667,-81.20987671534841,-147.85475899066563,"(-102.0, -96.0]","(-84.0, -81.0]","(-150.0, -144.0]",3557
3558,180173,-0.350769,-0.54834,0.469177,-0.596741,"(-0.6, -0.4]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-103.37190639637677,-79.62048472440792,-147.83791947310215,"(-108.0, -102.0]","(-81.0, -78.0]","(-150.0, -144.0]",3558
3559,180224,-0.348755,-0.533386,0.413574,-0.650269,"(-0.6, -0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-61.79455713206494,-79.15424166912983,176.22771072221272,"(-66.0, -60.0]","(-81.0, -78.0]","(174.0, 180.0]",3559
3560,180275,-0.388855,-0.530029,0.264038,-0.705811,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",7.529856924422154,-72.4629932453394,116.77524779795525,"(6.0, 12.0]","(-75.0, -72.0]","(114.0, 120.0]",3560
3561,180323,-0.307922,-0.498962,0.244568,-0.772278,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",-10.43956294980111,-67.11468308819893,143.45934174924386,"(-12.0, -6.0]","(-69.0, -66.0]","(138.0, 144.0]",3561
3562,180374,-0.206909,-0.541748,0.271912,-0.767944,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",-36.115630046832955,-70.84051279530203,175.95099042344043,"(-42.0, -36.0]","(-72.0, -69.0]","(174.0, 180.0]",3562
3563,180423,-0.234375,-0.582825,0.254456,-0.735291,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",-27.85072123912774,-77.51464081689802,167.15553642960947,"(-30.0, -24.0]","(-78.0, -75.0]","(162.0, 168.0]",3563
3564,180475,-0.254761,-0.577942,0.357666,-0.687866,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",-68.92986095053587,-77.77602524396822,-162.7076672532616,"(-72.0, -66.0]","(-78.0, -75.0]","(-168.0, -162.0]",3564
3565,180527,-0.225159,-0.582275,0.385132,-0.679626,"(-0.6, -0.4]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",-84.48726894691629,-74.78110581164222,-147.1321780641177,"(-90.0, -84.0]","(-75.0, -72.0]","(-150.0, -144.0]",3565
3566,180576,-0.190735,-0.622314,0.41748,-0.634033,"(-0.8, -0.6]","(0.4, 0.6]","(-0.8, -0.6]","(-0.2, 0.0]",-112.87364736975326,-71.52217278906812,-118.79088778603774,"(-114.0, -108.0]","(-72.0, -69.0]","(-120.0, -114.0]",3566
3567,180628,-0.129395,-0.615601,0.512817,-0.584229,"(-0.8, -0.6]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-122.83561004797046,-58.430441630367255,-113.48044506558483,"(-126.0, -120.0]","(-60.0, -57.0]","(-114.0, -108.0]",3567
3568,180676,-0.17041,-0.645142,0.508728,-0.544006,"(-0.8, -0.6]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-136.3746409615099,-61.08189279532845,-103.08786607059398,"(-138.0, -132.0]","(-63.0, -60.0]","(-108.0, -102.0]",3568
3569,180727,-0.236206,-0.643066,0.432983,-0.585815,"(-0.8, -0.6]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-134.7925825103948,-73.33549305385806,-102.34855396081532,"(-138.0, -132.0]","(-75.0, -72.0]","(-108.0, -102.0]",3569
3570,180778,-0.25592,-0.65448,0.311462,-0.639648,"(-0.8, -0.6]","(0.2, 0.4]","(-0.8, -0.6]","(-0.4, -0.2]",-128.6254402553707,-85.34052271320752,-98.72254511756915,"(-132.0, -126.0]","(-87.0, -84.0]","(-102.0, -96.0]",3570
3571,180829,-0.295105,-0.713379,0.306824,-0.556641,"(-0.8, -0.6]","(0.2, 0.4]","(-0.6, -0.4]","(-0.4, -0.2]",158.91721583234047,-77.23785998531615,-29.634663440695594,"(156.0, 162.0]","(-78.0, -75.0]","(-30.0, -24.0]",3571
3572,180884,-0.296265,-0.757324,0.428162,-0.394226,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.4, -0.2]",167.79025182000018,-58.29556144894783,-52.13731349508894,"(162.0, 168.0]","(-60.0, -57.0]","(-54.0, -48.0]",3572
3573,180934,-0.23584,-0.730408,0.564819,-0.30304,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.4, -0.2]",179.82176184287056,-45.16341898671477,-75.35489511575646,"(174.0, 180.0]","(-48.0, -45.0]","(-78.0, -72.0]",3573
3574,180985,-0.183105,-0.688293,0.634399,-0.300476,"(-0.8, -0.6]","(0.6, 0.8]","(-0.4, -0.2]","(-0.2, 0.0]",-170.25752434385865,-40.23616803450052,-88.9096580438027,"(-174.0, -168.0]","(-42.0, -39.0]","(-90.0, -84.0]",3574
3575,181033,-0.222473,-0.708191,0.591858,-0.314148,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.4, -0.2]",-175.388580449457,-45.09585733956689,-81.68866808684062,"(-180.0, -174.0]","(-48.0, -45.0]","(-84.0, -78.0]",3575
3576,181082,-0.309998,-0.69812,0.545349,-0.345215,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.4, -0.2]",174.35358226718353,-55.092484871618296,-73.04475955808186,"(174.0, 180.0]","(-57.0, -54.0]","(-78.0, -72.0]",3576
3577,181133,-0.373962,-0.682983,0.5849,-0.227112,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.4, -0.2]",158.3359632256403,-48.390422676914476,-71.32534115640523,"(156.0, 162.0]","(-51.0, -48.0]","(-72.0, -66.0]",3577
3578,181186,-0.309937,-0.632935,0.704651,-0.0821533,"(-0.8, -0.6]","(0.6, 0.8]","(-0.2, 0.0]","(-0.4, -0.2]",160.80345495702403,-32.73929683864,-90.4505885055531,"(156.0, 162.0]","(-33.0, -30.0]","(-96.0, -90.0]",3578
3579,181237,-0.251038,-0.615173,0.744751,-0.0626221,"(-0.8, -0.6]","(0.6, 0.8]","(-0.2, 0.0]","(-0.4, -0.2]",166.02289958509053,-26.804866803200095,-97.53968764596678,"(162.0, 168.0]","(-27.0, -24.0]","(-102.0, -96.0]",3579
3580,181286,-0.272766,-0.647339,0.701965,-0.117371,"(-0.8, -0.6]","(0.6, 0.8]","(-0.2, 0.0]","(-0.4, -0.2]",167.11797515903288,-32.33799669270621,-90.88716667936366,"(162.0, 168.0]","(-33.0, -30.0]","(-96.0, -90.0]",3580
3581,181339,-0.349854,-0.666626,0.633484,-0.178772,"(-0.8, -0.6]","(0.6, 0.8]","(-0.2, 0.0]","(-0.4, -0.2]",160.8593858673032,-42.96631309444076,-79.4865927232548,"(156.0, 162.0]","(-45.0, -42.0]","(-84.0, -78.0]",3581
3582,181387,-0.411865,-0.659668,0.603394,-0.17627,"(-0.8, -0.6]","(0.6, 0.8]","(-0.2, 0.0]","(-0.6, -0.4]",151.08131655663743,-46.85534431434615,-72.14700039922259,"(150.0, 156.0]","(-48.0, -45.0]","(-78.0, -72.0]",3582
3583,181436,-0.3703,-0.66925,0.609741,-0.207886,"(-0.8, -0.6]","(0.6, 0.8]","(-0.4, -0.2]","(-0.4, -0.2]",159.25715617856355,-46.87098926682707,-75.60011573162755,"(156.0, 162.0]","(-48.0, -45.0]","(-78.0, -72.0]",3583
3584,181488,-0.3255,-0.696411,0.599182,-0.223816,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.4, -0.2]",164.936980234638,-44.568975216896625,-75.21369003615506,"(162.0, 168.0]","(-45.0, -42.0]","(-78.0, -72.0]",3584
3585,181541,-0.369873,-0.759399,0.485474,-0.225525,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.4, -0.2]",151.245430619763,-44.55766204079807,-53.19011459259741,"(150.0, 156.0]","(-45.0, -42.0]","(-54.0, -48.0]",3585
3586,181593,-0.406006,-0.780701,0.35321,-0.317688,"(-0.8, -0.6]","(0.2, 0.4]","(-0.4, -0.2]","(-0.6, -0.4]",138.8422643986781,-51.52092284507675,-28.147393130366442,"(138.0, 144.0]","(-54.0, -51.0]","(-30.0, -24.0]",3586
3587,181642,-0.398193,-0.792603,0.287476,-0.361389,"(-0.8, -0.6]","(0.2, 0.4]","(-0.4, -0.2]","(-0.4, -0.2]",134.882423273103,-53.302385090750604,-16.317561065365606,"(132.0, 138.0]","(-54.0, -51.0]","(-18.0, -12.0]",3587
3588,181692,-0.422058,-0.853149,0.159302,-0.261902,"(-1.0, -0.8]","(0.0, 0.2]","(-0.4, -0.2]","(-0.6, -0.4]",128.50274392382946,-35.54710103440179,-3.575586982878534,"(126.0, 132.0]","(-36.0, -33.0]","(-6.0, 0.0]",3588
3589,181742,-0.399902,-0.905334,0.0464478,-0.135315,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.4, -0.2]",132.12871441834506,-16.388826397116272,1.440862928047605,"(132.0, 138.0]","(-18.0, -15.0]","(0.0, 6.0]",3589
3590,181791,-0.348572,-0.933228,0.0270996,-0.0828857,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.4, -0.2]",139.00080628922584,-9.996680801995899,0.4190619289252478,"(138.0, 144.0]","(-12.0, -9.0]","(0.0, 6.0]",3590
3591,181843,-0.312012,-0.946106,0.0261841,-0.0823364,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.4, -0.2]",143.4871403265727,-9.912788571296627,0.10668145136176997,"(138.0, 144.0]","(-12.0, -9.0]","(0.0, 6.0]",3591
3592,181895,-0.348938,-0.933838,0.0420532,-0.0664673,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.4, -0.2]",139.16655938274405,-8.829097290868484,-1.864819684041233,"(138.0, 144.0]","(-9.0, -6.0]","(-6.0, 0.0]",3592
3593,181944,-0.364624,-0.924438,0.0838623,-0.0737305,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.4, -0.2]",137.5405732056644,-11.389278904976111,-5.930218366594165,"(132.0, 138.0]","(-12.0, -9.0]","(-6.0, 0.0]",3593
3594,181993,-0.353882,-0.929016,0.0793457,-0.0735474,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.4, -0.2]",138.83742829142042,-11.116811178531297,-5.577705410345835,"(138.0, 144.0]","(-12.0, -9.0]","(-6.0, 0.0]",3594
3595,182043,-0.382935,-0.916016,0.0835571,-0.0855713,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.4, -0.2]",135.20172672594128,-12.753492456267107,-5.149490711709449,"(132.0, 138.0]","(-15.0, -12.0]","(-6.0, 0.0]",3595
3596,182093,-0.413574,-0.900696,0.108459,-0.0770874,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.6, -0.4]",131.57478363806393,-13.21323089568817,-7.769793895636653,"(126.0, 132.0]","(-15.0, -12.0]","(-12.0, -6.0]",3596
3597,182143,-0.39679,-0.89563,0.189697,-0.0668945,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.4, -0.2]",134.61481443748667,-15.68511022295049,-17.324525321045343,"(132.0, 138.0]","(-18.0, -15.0]","(-18.0, -12.0]",3597
3598,182194,-0.409546,-0.885132,0.206909,-0.0774536,"(-1.0, -0.8]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",133.27972894646652,-17.853953230759323,-18.552008329093326,"(132.0, 138.0]","(-18.0, -15.0]","(-24.0, -18.0]",3598
3599,182249,-0.461365,-0.858093,0.214783,-0.0684204,"(-1.0, -0.8]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",126.53747963547724,-18.39768113763524,-18.779682162108525,"(126.0, 132.0]","(-21.0, -18.0]","(-24.0, -18.0]",3599
3600,182297,-0.453125,-0.859009,0.219116,-0.0938721,"(-1.0, -0.8]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",127.79200266778435,-21.089911618378697,-18.196605822034293,"(126.0, 132.0]","(-24.0, -21.0]","(-24.0, -18.0]",3600
3601,182348,-0.507568,-0.836304,0.191528,-0.0790405,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.6, -0.4]",119.97618888482182,-19.065193666490117,-14.717882059085595,"(114.0, 120.0]","(-21.0, -18.0]","(-18.0, -12.0]",3601
3602,182400,-0.497253,-0.832214,0.18457,-0.161682,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.6, -0.4]",120.54885485634847,-26.913342156162678,-9.449910796515065,"(120.0, 126.0]","(-27.0, -24.0]","(-12.0, -6.0]",3602
3603,182460,-0.499084,-0.824951,0.177429,-0.197083,"(-1.0, -0.8]","(0.0, 0.2]","(-0.2, 0.0]","(-0.6, -0.4]",119.37237110417296,-30.152006923392374,-6.375758806357593,"(114.0, 120.0]","(-33.0, -30.0]","(-12.0, -6.0]",3603
3604,182505,-0.513794,-0.811279,0.203064,-0.191406,"(-1.0, -0.8]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",117.8138712758012,-31.27983379311532,-8.938735460240904,"(114.0, 120.0]","(-33.0, -30.0]","(-12.0, -6.0]",3604
3605,182558,-0.533203,-0.794678,0.231384,-0.174988,"(-0.8, -0.6]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",115.77570364249755,-31.66010493473266,-12.287652601233606,"(114.0, 120.0]","(-33.0, -30.0]","(-18.0, -12.0]",3605
3606,182607,-0.542603,-0.778076,0.25824,-0.183167,"(-0.8, -0.6]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",114.65368787377204,-34.41939815891531,-14.25126202003778,"(114.0, 120.0]","(-36.0, -33.0]","(-18.0, -12.0]",3606
3607,182657,-0.573303,-0.759399,0.274719,-0.13855,"(-0.8, -0.6]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",110.95372888343641,-31.69573105791144,-17.677813012060433,"(108.0, 114.0]","(-33.0, -30.0]","(-18.0, -12.0]",3607
3608,182709,-0.580444,-0.738281,0.317383,-0.131409,"(-0.8, -0.6]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",110.65268845199326,-34.22845545112358,-22.4767107280717,"(108.0, 114.0]","(-36.0, -33.0]","(-24.0, -18.0]",3608
3609,182758,-0.576843,-0.732361,0.339111,-0.126099,"(-0.8, -0.6]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",111.73265844886426,-35.16471045674116,-25.444319267023765,"(108.0, 114.0]","(-36.0, -33.0]","(-30.0, -24.0]",3609
3610,182807,-0.574097,-0.729919,0.342163,-0.143494,"(-0.8, -0.6]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",112.0494865600736,-37.03669040605639,-24.79242717573586,"(108.0, 114.0]","(-39.0, -36.0]","(-30.0, -24.0]",3610
3611,182859,-0.572327,-0.713867,0.360718,-0.180969,"(-0.8, -0.6]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",112.14491397879735,-42.16374699828408,-24.539922911151972,"(108.0, 114.0]","(-45.0, -42.0]","(-30.0, -24.0]",3611
3612,182925,-0.57312,-0.699341,0.380493,-0.194153,"(-0.8, -0.6]","(0.2, 0.4]","(-0.2, 0.0]","(-0.6, -0.4]",112.26408316051791,-45.04680765958971,-25.992453426029126,"(108.0, 114.0]","(-48.0, -45.0]","(-30.0, -24.0]",3612
3613,182971,-0.560364,-0.697388,0.397888,-0.203369,"(-0.8, -0.6]","(0.2, 0.4]","(-0.4, -0.2]","(-0.6, -0.4]",115.02321545790004,-46.849129204154856,-28.566147319539073,"(114.0, 120.0]","(-48.0, -45.0]","(-30.0, -24.0]",3613
3614,183011,-0.53949,-0.699707,0.394348,-0.252625,"(-0.8, -0.6]","(0.2, 0.4]","(-0.4, -0.2]","(-0.6, -0.4]",117.5761159019852,-51.173187817041246,-26.452575403469826,"(114.0, 120.0]","(-54.0, -51.0]","(-30.0, -24.0]",3614
3615,183057,-0.504211,-0.690491,0.371094,-0.362366,"(-0.8, -0.6]","(0.2, 0.4]","(-0.4, -0.2]","(-0.6, -0.4]",118.1792638470835,-60.999699253435075,-17.6569403811218,"(114.0, 120.0]","(-63.0, -60.0]","(-18.0, -12.0]",3615
3616,183108,-0.491089,-0.679504,0.397278,-0.373108,"(-0.8, -0.6]","(0.2, 0.4]","(-0.4, -0.2]","(-0.6, -0.4]",122.81351362530823,-63.80724063473469,-23.139859300072892,"(120.0, 126.0]","(-66.0, -63.0]","(-24.0, -18.0]",3616
3617,183158,-0.500427,-0.635986,0.483276,-0.334045,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.6, -0.4]",131.34800814228353,-65.3046086273407,-42.14989326168837,"(126.0, 132.0]","(-66.0, -63.0]","(-48.0, -42.0]",3617
3618,183211,-0.473389,-0.624878,0.529114,-0.324707,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.6, -0.4]",143.96408444641781,-65.06530845891645,-57.06971870935697,"(138.0, 144.0]","(-66.0, -63.0]","(-60.0, -54.0]",3618
3619,183268,-0.519775,-0.657043,0.491943,-0.236877,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.6, -0.4]",127.67296878239073,-55.35439934222724,-44.74750354788946,"(126.0, 132.0]","(-57.0, -54.0]","(-48.0, -42.0]",3619
3620,183321,-0.509949,-0.638306,0.531616,-0.223389,"(-0.8, -0.6]","(0.4, 0.6]","(-0.4, -0.2]","(-0.6, -0.4]",132.59049965071233,-55.829978216678306,-53.38805059302628,"(132.0, 138.0]","(-57.0, -54.0]","(-54.0, -48.0]",3620
